DonorId,Donor Name,Donations Value,Donation Events,Donation Mean
16023.0,M. E Martin,1700.5,1,1700.5
16024.0,Mr Patrick Kennedy,1650.0,1,1650.0
16026.0,Mr Christopher Adams,7000.0,2,3500.0
16028.0,Care International,1625.66,1,1625.66
16028.0,Nova International,1605.4,1,1605.4
16029.0,John Samiotis,2321.62,2,1160.81
16031.0,Mr Josceline Percy,1100.0,2,550.0
16032.0,East Riding Of Yorkshire Portcullis Club,12000.0,1,12000.0
16034.0,Hall Hunter Partnership (Farming) Ltd,12000.0,4,3000.0
16037.0,The Abbey Manor Group,1600.0,1,1600.0
16038.0,Southend West House Of Commons Business Dining Club,2944.63,1,2944.63
16039.0,Arju M O' Hara,1404.0,1,1404.0
16041.0,The Marketing Society Ltd,1500.0,1,1500.0
16042.0,Mr Zacharias Goldsmith,300.0,1,300.0
16045.0,Midlands Industrial Council,3000.0,1,3000.0
16046.0,Ms Val Marriner,2000.0,1,2000.0
16049.0,Medway Conservative Councillors Group,1200.0,1,1200.0
16049.0,Torbay Conservative Councillor Group,2000.0,1,2000.0
16051.0,South Fulham Constitutional Club Company Ltd,9999.0,2,4999.5
16052.0,Mr Grant Bovey,2250.0,1,2250.0
16054.0,Mr Mark Darrell-Brown,7000.0,1,7000.0
16057.0,Ms Angela Mathew,6000.0,1,6000.0
16058.0,Mr Naseer Shams-Ud-Doha,1500.0,1,1500.0
16059.0,Mr Justin Simpson,2000.0,1,2000.0
16060.0,Mp Holdings Ltd,6501.0,4,1625.25
16061.0,Basil Shiblaq,19910.0,2,9955.0
16062.0,Mr John Fenty,10000.0,1,10000.0
16069.0,Elgin Partners Ltd,33500.0,2,16750.0
16073.0,Molyneux Management Services Ltd,15000.0,1,15000.0
16074.0,Dcd Properties Limited,309172.12,20,15458.606
16076.0,The Spring Lunch,25000.0,1,25000.0
16078.0,National Conservative Draws Society,150000.0,1,150000.0
16080.0,Carlton Political Dinner,206000.0,2,103000.0
16084.0,Mint Partners Ltd,5500.0,1,5500.0
16088.0,Number Eleven Ltd,15000.0,1,15000.0
16089.0,Couture Developments Ltd,10000.0,1,10000.0
16090.0,The Artbar Ltd,5500.0,1,5500.0
16092.0,Oaklawn Ltd,58000.0,3,19333.333333333332
16093.0,Ashs Ltd,5500.0,1,5500.0
16095.0,Ecofin Ltd,66500.0,4,16625.0
16098.0,Midlands Industrial Council,40000.0,1,40000.0
16102.0,Fresh Start,5668.0,1,5668.0
16103.0,Ms Tracy-Jane Afriyie,5500.0,1,5500.0
16104.0,Mr David Allen,50000.0,1,50000.0
16105.0,Sir Martyn Arbib,50000.0,1,50000.0
16109.0,Lord James Blyth,9950.0,1,9950.0
16110.0,Mr Richard Boggis-Rolfe,52000.0,1,52000.0
16111.0,Roderick H Brooks,83500.0,3,27833.333333333332
16112.0,Mr Timothy Bullman,8500.0,1,8500.0
16113.0,Mr Lewis Chester,50000.0,1,50000.0
16114.0,Lord Irvine Laidlaw,10000.0,1,10000.0
16115.0,Sir William Purves,1000.0,1,1000.0
16116.0,Mr William Salomon,2000.0,1,2000.0
16117.0,Dartford Borough Council Conservative Group,6000.0,2,3000.0
16117.0,East Staffordshire Borough Council Conservative Group,4800.0,1,4800.0
16119.0,Mr Emmanuel Davidson,8500.0,1,8500.0
16121.0,Mr Michael Farmer,279750.0,1,279750.0
16122.0,Mr Stanley Fink,55500.0,1,55500.0
16124.0,Mr Mark Florman,5500.0,1,5500.0
16126.0,Mr Alexander A Fraser,50888.8,1,50888.8
16127.0,Mr Roger M Gabb,50000.0,1,50000.0
16128.0,Clive Garston,1490.0,1,1490.0
16128.0,Mr Clive Garston,6898.0,2,3449.0
16129.0,Mr Grant Gibson,10000.0,1,10000.0
16131.0,Mr David W Harding,8500.0,1,8500.0
16132.0,Mr Peter R Harrison,15000.0,1,15000.0
16134.0,Mr Aidan Heavey,5500.0,1,5500.0
16135.0,Lord Alexander Hesketh,8500.0,1,8500.0
16136.0,Jane G Hetherington,15500.0,1,15500.0
16137.0,Mr Philip J Hill,6000.0,1,6000.0
16138.0,Mr Michael Hintze,5500.0,1,5500.0
16139.0,Robin Houldsworth,19150.0,3,6383.333333333333
16140.0,Mr Iain Hutchinson,12500.0,1,12500.0
16141.0,Mr Jeremy Isaacs,25000.0,1,25000.0
16143.0,Mr Patrick J Kennedy,10000.0,1,10000.0
16144.0,Mr Stephen C Knight,15000.0,1,15000.0
16145.0,Ms Catherine Lagrange,165000.0,3,55000.0
16146.0,Lord Irvine Laidlaw,2990582.2,1,2990582.2
16147.0,Mr Andrew E Law,25000.0,1,25000.0
16148.0,Ms Anne Lawley,18500.0,2,9250.0
16149.0,Mr Edward Weston,7600.0,2,3800.0
16150.0,Mr Henry C Lawson,15669.75,2,7834.875
16152.0,Mr Rodney L Leach,10000.0,1,10000.0
16153.0,Mr Howard D Leigh,3000.0,1,3000.0
16154.0,Lord Stanley Kalms,25000.0,1,25000.0
16155.0,Busyglen Limited,50000.0,2,25000.0
16159.0,Audrey Meissner,30500.0,1,30500.0
16160.0,Mr Calum Mercer,5617.0,1,5617.0
16161.0,Mr Roger B Nagioff,50000.0,1,50000.0
16163.0,Mr David C Ord,2774.0,1,2774.0
16164.0,Mr Michael C Philip,2000.0,1,2000.0
16166.0,Mr Adrian M Pitts,25000.0,1,25000.0
16167.0,Dolar Popat,8500.0,1,8500.0
16170.0,Mr Peter Rich,8774.0,1,8774.0
16171.0,Marina Ritossa,10500.0,1,10500.0
16172.0,Mr Simon Robertson,25000.0,1,25000.0
16173.0,Mr George E Robinson,20000.0,1,20000.0
16174.0,Mr David Ross,41000.0,1,41000.0
16175.0,Mr Paul M Ruddock,75000.0,1,75000.0
16177.0,Sir Timothy Sainsbury,5408.0,1,5408.0
16179.0,Mr Leon Schaller Obe,6000.0,1,6000.0
16180.0,Mr Julian D Schild,20000.0,1,20000.0
16181.0,Mr Andrew Scott,10415.0,1,10415.0
16182.0,Mr Malcolm Scott,347624.53,1,347624.53
16183.0,Mr Philip H Scott,10000.0,1,10000.0
16184.0,Mr Hugh Y Scott-Barrett,33500.0,1,33500.0
16185.0,Mr Peter Shalson,38000.0,1,38000.0
16186.0,Robert Shetler-Jones,30000.0,3,10000.0
16188.0,Mr Dominic J Slade,157800.0,8,19725.0
16189.0,Mr Hugh Sloane,75000.0,1,75000.0
16190.0,Lord Leonard Steinberg,101000.0,1,101000.0
16191.0,Mr F M (James) Stewart,13500.0,2,6750.0
16192.0,Mr Michael J Stone,50000.0,1,50000.0
16194.0,Mrs Romie Tager,9800.0,1,9800.0
16195.0,Mr James Tyler,25000.0,1,25000.0
16197.0,Mr David John Coldman,145000.0,4,36250.0
16198.0,Andrew Cook,60500.0,6,10083.333333333334
16198.0,Mr Andrew J Cook,10600.0,1,10600.0
16199.0,Mr John Cook,101000.0,1,101000.0
16200.0,Mr Simon Wolfson,54250.0,1,54250.0
16204.0,Mr Lionel A Edwards,5600.0,1,5600.0
16206.0,Lady Mary K Fuller,1500.0,1,1500.0
16207.0,Mr Richard Harrington,2000.0,1,2000.0
16208.0,Mr Philip H Lenon,5670.0,1,5670.0
16209.0,Mr Richard Oldfield,1250.0,1,1250.0
16210.0,Mr Edward A Sells,5500.0,1,5500.0
16212.0,Mr Edmund Vestey,5500.0,1,5500.0
16215.0,Mr David Ross,1500.0,1,1500.0
16216.0,Mr Anthony Bamford,5000.0,1,5000.0
16218.0,Irvine Unionist Club,10000.0,1,10000.0
16219.0,Mr Kenneth G Melling,20350.0,1,20350.0
16220.0,Mr James M Shepherd-Cross,10000.0,1,10000.0
16221.0,Mr Patrick Fullarton,908.04,1,908.04
16222.0,Mr Kevin P Hollinrake,13212.5,4,3303.125
16224.0,Patrick R Evershed,2000.0,1,2000.0
16225.0,Ann C Black,3700.0,1,3700.0
16226.0,Mr Thomas J Black,12500.0,3,4166.666666666667
16227.0,East Surrey Business Club,3000.0,1,3000.0
16228.0,Platon Medical Ltd,18918.440000000002,9,2102.048888888889
16229.0,Austen Reid,4000.0,2,2000.0
16231.0,Excelsior Properties Limited,25000.0,1,25000.0
16233.0,Neel Khiroya,1750.0,1,1750.0
16234.0,Dolar Popat,1250.0,1,1250.0
16236.0,Lord Jonathan Marland,15500.0,1,15500.0
16237.0,James M Mcalpine,10000.0,1,10000.0
16237.0,Mr James A Mcalpine,20000.0,2,10000.0
16238.0,Ronald Mcletchie,20000.0,2,10000.0
16239.0,Ian Jackson,1500.0,1,1500.0
16240.0,Mr David Fitzherbert,4400.0,2,2200.0
16241.0,Henry Hood,2000.0,1,2000.0
16242.0,Mr Robin Odey,55000.0,4,13750.0
16243.0,George E Robinson,5000.0,1,5000.0
16244.0,Hugh Sloane,5000.0,1,5000.0
16245.0,David Stewart,1500.0,1,1500.0
16246.0,Springfield Park Properties Limited,9000.0,3,3000.0
16247.0,Kathleen M Biggs,5000.0,1,5000.0
16248.0,Julian D Schild,5000.0,1,5000.0
16249.0,Jane G Hetherington,10000.0,1,10000.0
16250.0,Mr John S Wait,2800.0,2,1400.0
16250.0,Mr John S Watson,3000.0,1,3000.0
16251.0,The Bow Group,1125.0,1,1125.0
16253.0,Margareta E Markwick,10000.0,1,10000.0
16255.0,Tp Resort Ltd,2500.0,1,2500.0
16256.0,Grayshott Leisure Ltd,2500.0,1,2500.0
16257.0,Jonathan Feldman,2000.0,1,2000.0
16258.0,Richard Harrington,2000.0,1,2000.0
16259.0,Lord Stanley Kalms,5000.0,1,5000.0
16260.0,Esther M Tager,2500.0,1,2500.0
16261.0,Romie Tager,2500.0,1,2500.0
16262.0,Michael Spencer,1500.0,1,1500.0
16263.0,Anderson Group Services Ltd,54635.0,10,5463.5
16264.0,Philip F Bennett,2500.0,1,2500.0
16266.0,Evelyn R Mitchell,2100.0,1,2100.0
16269.0,Smithfield Consultants Limited,35200.0,3,11733.333333333334
16270.0,Mr Nigel W Watts,5390.0,2,2695.0
16272.0,Gary D Bell,1500.0,1,1500.0
16273.0,John Garrett,14000.0,2,7000.0
16274.0,Pauline Rowley,3949.41,1,3949.41
16276.0,Jeffrey Whalley,2500.0,1,2500.0
16277.0,Mr Matthew Westerman,5500.0,1,5500.0
16278.0,Mr John S Wheeler,10500.0,1,10500.0
16279.0,David Whelan,125000.0,1,125000.0
16279.0,Mr David Khan,251800.0,2,125900.0
16280.0,Mr Anthony Wigram,5408.0,1,5408.0
16282.0,Forbes Investment Management Llp,2000.0,1,2000.0
16283.0,David Fell,2200.0,1,2200.0
16284.0,Edwina Herrmann,3000.0,1,3000.0
16285.0,Alexandra G Robson,2000.0,1,2000.0
16286.0,North Norfolk Conservative Holdings Ltd,24000.0,5,4800.0
16287.0,Adam D Cooke,1500.0,1,1500.0
16290.0,Mr John B Mcgrath,6700.0,2,3350.0
16291.0,Neville A Baxter,11250.0,1,11250.0
16292.0,Roger Blackwood,2643.75,1,2643.75
16293.0,Mr Andrew G Stephenson,4000.0,1,4000.0
16294.0,Ms Janice V Leigh,2610.0,2,1305.0
16295.0,Maureen A Zakaria,12500.0,1,12500.0
16296.0,Qais E Zakaria,12500.0,1,12500.0
16298.0,Campbell Rigg International Ltd,19225.0,6,3204.1666666666665
16300.0,Mr Michael Bradfield,188000.0,11,17090.909090909092
16301.0,Georgina M David,2000.0,1,2000.0
16303.0,Amanda J Sayers,1300.0,1,1300.0
16304.0,Sir David Sieff,6250.0,1,6250.0
16305.0,Charles F Wigoder,13600.0,3,4533.333333333333
16306.0,Mary E Burgess,10000.0,1,10000.0
16308.0,Frank E Gilman,4750.0,1,4750.0
16309.0,Simon A Aldridge,350.0,1,350.0
16310.0,Nigel J Anderson,1500.0,1,1500.0
16312.0,James Tyler,21250.0,1,21250.0
16313.0,Richard G Drax,2000.0,1,2000.0
16314.0,Mr James Townshend,10000.0,2,5000.0
16315.0,Sorre Shepherd-Cross,5000.0,1,5000.0
16316.0,Richard Freeman,1601.64,1,1601.64
16317.0,Airbus Uk Ltd,71767.0,10,7176.7
16318.0,Mr Leslie Sussman,2548.0,2,1274.0
16319.0,Peter J Zinkin,1025.0,1,1025.0
16320.0,Barry G Bushell,1500.0,1,1500.0
16322.0,Sir Tom Cowie,5000.0,1,5000.0
16323.0,D & K Contracting Services Ltd,2500.0,1,2500.0
16324.0,Empire Direct Ltd,4600.0,2,2300.0
16324.0,Empire Direct Plc,1200.0,1,1200.0
16328.0,Barry W Price,1250.0,1,1250.0
16329.0,Ms Norma Stephenson,6644.0,2,3322.0
16330.0,Mr Ryan J Robson,10000.0,1,10000.0
16331.0,Mr Martin Allmand Smith,5000.0,1,5000.0
16332.0,Mr John D Mitchell,2000.0,1,2000.0
16333.0,Mr John Huxley,1500.0,1,1500.0
16334.0,David Ch Austin,3500.0,2,1750.0
16335.0,Peter Holt,2000.0,1,2000.0
16336.0,Online Clinic (Uk) Ltd,2000.0,1,2000.0
16337.0,Mr Martin G Phelps,1100.0,1,1100.0
16340.0,Mr David T Mowat,22000.0,1,22000.0
16341.0,Mr Kenneth C Scates,5000.0,1,5000.0
16342.0,Mr Brian Durcow,1400.0,1,1400.0
16343.0,Mr Bernard H Reader,900.0,1,900.0
16344.0,Hilary A Harper,2185.0,1,2185.0
16345.0,Lord Peter Daresbury,2000.0,1,2000.0
16346.0,Maureen P Franklin,10000.0,1,10000.0
16347.0,Mr Eoghan Hynes,1500.0,1,1500.0
16348.0,Ilchester Estates,66000.0,8,8250.0
16349.0,Midlands Industrial Council,52000.0,1,52000.0
16350.0,Mid Devon Conservative Group,4930.0,1,4930.0
16351.0,Mr George M Hollingbery,10000.0,1,10000.0
16352.0,Delta Drinks Ltd,5000.0,1,5000.0
16353.0,New Architecture Group Ltd,2000.0,1,2000.0
16354.0,Mr Adam Afriyie,9000.0,1,9000.0
16355.0,Anthony Endfield,19000.0,4,4750.0
16357.0,Caroline J Bearsted,1700.0,1,1700.0
16358.0,Mr Nicholas A Bearsted,3150.0,2,1575.0
16359.0,Intermarine Offshore Services Limited,27500.0,11,2500.0
16360.0,Mr Tim Watts,10000.0,4,2500.0
16361.0,Kashmir Chand,3200.0,1,3200.0
16363.0,Graham D Vinter,1750.0,1,1750.0
16364.0,Mr Stuart Le Gassick,5500.0,1,5500.0
16365.0,Midlands Industrial Council,10000.0,1,10000.0
16366.0,Mr James Tyler,30000.0,1,30000.0
16367.0,Mr Simon A Aldridge,1250.0,1,1250.0
16368.0,Ms Michelle K Stride,1850.0,1,1850.0
16369.0,Ann M Smith,1248.0,1,1248.0
16386.0,The Rt Hon Gordon Brown Mp,89707.81,1,89707.81
16387.0,Hackney Labour Group,2323.0,1,2323.0
16388.0,Mr Victor Perkins,5000.0,1,5000.0
16389.0,Kelda Group Plc - Sponsorship,500.0,1,500.0
16393.0,Mr William Bottriell,4000.0,1,4000.0
16394.0,Mr Alan Johnson Mp,1096.81,1,1096.81
16395.0,Mr Huseyin Ozer,8500.0,3,2833.3333333333335
16396.0,Swindon Labour Group,3360.0,1,3360.0
16397.0,Mr James Carswell,460.0,1,460.0
16399.0,James Swindlehurst,11250.0,3,3750.0
16400.0,Mr John Gretton,5000.0,1,5000.0
16401.0,Mr John Mills,1200.0,1,1200.0
16402.0,Mr Joseph Edwin Waugh,27415.0,1,27415.0
16403.0,Mr Joseph Morrow,1250.0,1,1250.0
16404.0,Jules Pipe,505.0,1,505.0
16405.0,Kingswood Labour Club Limited,40000.0,1,40000.0
16406.0,Leeds Labour Group,2250.0,1,2250.0
16408.0,Linda Mcavan,600.0,1,600.0
16409.0,Lord Sainsbury Of Turville,5000.0,1,5000.0
16410.0,Lord Sushanta Kumar Bhattacharyya,5000.0,1,5000.0
16411.0,Lord Sushanta Kumar Bhattacharyya,4294.0,1,4294.0
16412.0,Mr Mahmoud Khayami,150000.0,1,150000.0
16413.0,Mr Malcolm Wicks Mp,1270.0,1,1270.0
16414.0,Mark Allison,2180.0,2,1090.0
16415.0,Mr Martin Beacroft,4990.0,1,4990.0
16416.0,Michael Craven,8600.0,2,4300.0
16417.0,Mr Michael Watt,110000.0,1,110000.0
16425.0,Mr Nicholas Kettle,1095.0,1,1095.0
16426.0,Mr Norman Hargreaves,10000.0,1,10000.0
16427.0,Nuneaton And Bedworth Labour Group,700.0,1,700.0
16428.0,Mr Patrick Cosgrove,500.0,1,500.0
16429.0,Mr Peter Hain Mp,1096.81,1,1096.81
16430.0,Mr Donald Roy,1230.0,1,1230.0
16431.0,Dransfield Properties Limited,15410.36,5,3082.072
16432.0,E.On Uk Plc,28400.0,3,9466.666666666666
16435.0,Rita Krishna,403.0,1,403.0
16436.0,Mr Robert Latham,900.0,1,900.0
16437.0,Mr Roger Berry,4500.0,1,4500.0
16438.0,Mr Gerald Harris,3586.96,2,1793.48
16439.0,Mr Ronald Harris,4000.0,1,4000.0
16440.0,Sandwell Labour Group,1750.0,1,1750.0
16442.0,Sheffield Labour Group,2730.0,1,2730.0
16443.0,Mr Simon Burgess,1004.14,1,1004.14
16444.0,Sir Alex Ferguson,1000.0,1,1000.0
16445.0,Slough Labour Group,2165.37,1,2165.37
16446.0,Sonika Nirwal,540.0,1,540.0
16447.0,South West East Labour Lotteries,2483.0,1,2483.0
16448.0,South West East Labour Lotteries,3187.0,1,3187.0
16449.0,South West East Labour Lotteries,2400.0,1,2400.0
16450.0,Southampton Labour Group,3600.0,1,3600.0
16468.0,Freform Trust,1520.0,1,1520.0
16471.0,Haringey Labour Group,4139.0,1,4139.0
16472.0,Haringey Labour Group,3000.0,1,3000.0
16485.0,Mr Tony Mcnulty Mp,1200.0,1,1200.0
16486.0,Trust Reservations Limited,63510.24,11,5773.658181818181
16491.0,Union Of Construction And Allied Trades And Technicians,2925143.94,294,9949.46918367347
16507.0,Mr Peter Whelan,1122.5,1,1122.5
16507.0,Peter Hearn,5000.0,1,5000.0
16508.0,Plymouth Labour Group,1352.0,1,1352.0
16509.0,Plymouth Labour Group,352.0,1,352.0
16510.0,Mr Richard Caborn,1096.81,1,1096.81
16587.0,Vale Of Glamorgan Labour Group,1050.0,1,1050.0
16596.0,Mr Alan Parr Bradshaw,43097.0,1,43097.0
16597.0,Mr Andrew Judge,354.0,1,354.0
16598.0,Mr Andy Mccormick,1865.0,1,1865.0
16605.0,Mr Barry Jones,2000.0,1,2000.0
16609.0,C.T.A. Holidays Ltd - Sponsorship,1200.0,1,1200.0
16610.0,Cambridge Labour Group,16011.6,7,2287.3714285714286
16612.0,Caroline Atack,10000.0,2,5000.0
16613.0,Christine Bickerstaff,6350.0,5,1270.0
16614.0,Colin Shrive,360.0,1,360.0
16624.0,Mr Dan Lodge,2199.0,1,2199.0
16625.0,Mr David Kidney Mp,2007.0,1,2007.0
16628.0,Mr Eric Moore,10000.0,1,10000.0
16630.0,Mr Frank Gordon Eckersley,11674.0,1,11674.0
16631.0,Mr Gareth Thomas Mp,300.0,1,300.0
16632.0,Gkn Plc - Sponsorship,1400.0,1,1400.0
16643.0,Kate Gavron,12000.0,1,12000.0
16644.0,James Knight,2000.0,1,2000.0
16645.0,Michael Colne,1200.0,1,1200.0
16647.0,Mr Allan Witherick,2324.0,2,1162.0
16649.0,Stephanie Eaton,1200.0,1,1200.0
16650.0,Mr Ian Suttie,1200.0,1,1200.0
16651.0,Mrs Joyce Wainwright,600.0,1,600.0
16655.0,Mr Paul Harrod,750.0,1,750.0
16657.0,Mr John Hemming,3255.2,1,3255.2
16658.0,Mr Jeremy Evans,7815.22,2,3907.61
16659.0,Mr Christopher Adams,5330.04,5,1066.008
16659.0,Mr Christopher Randall,2600.0,1,2600.0
16660.0,Dr J Vincent Cable,2733.0,1,2733.0
16661.0,Mr Peter Black,304.0,1,304.0
16663.0,Totnes Liberal Club,8000.0,2,4000.0
16666.0,East Cambridgeshie Dc Lib Demcouncil Group,1020.0,1,1020.0
16670.0,Mr Chris Nicholson,4500.0,1,4500.0
16671.0,Mr Stephen Lloyd,2000.0,1,2000.0
16673.0,Miss Ruth Polling,694.8,1,694.8
16674.0,Mr Matt Davies,1002.0,1,1002.0
16675.0,Cllr David Winskill,1002.0,1,1002.0
16676.0,Mr Elgan Morgan,765.61,1,765.61
16679.0,Huntingdonshire Liberal Democrat Council Group,2500.0,1,2500.0
16680.0,Mr Christopher Butler,7000.0,1,7000.0
16681.0,Mr Kevin Lang,2022.31,1,2022.31
16682.0,Cllr Kirsten Bayes,3200.0,2,1600.0
16683.0,Mr Kenneth J Douglas,15000.0,2,7500.0
16687.0,Mr Duncan Greenland,6000.0,1,6000.0
16688.0,Mr Robert G Watkins,2000.0,1,2000.0
16689.0,Flagship Consulting Limited,3500.0,1,3500.0
16690.0,Mr Christopher A Nicholson,10800.0,1,10800.0
16691.0,Dr Elaine  Drage,15574.0,7,2224.8571428571427
16692.0,Mr John Drage,1250.0,1,1250.0
16693.0,Mrs Claudine R Singer,1500.0,1,1500.0
16694.0,Cllr Chris White,2100.0,1,2100.0
16696.0,Dr Ian D L Clark,2000.0,1,2000.0
16697.0,Mr Paul Baker,3500.0,1,3500.0
16698.0,Cllr Derek Deedman,1211.88,1,1211.88
16699.0,Mr Philip Kerridge,2000.0,1,2000.0
16701.0,Mrs Deborah Sutherland,3000.0,1,3000.0
16702.0,Mr Martin Tod,9609.85,1,9609.85
16703.0,Mr David E Johnson,7240.0,3,2413.3333333333335
16706.0,Mr Dennis Tanner,5038.9,1,5038.9
16707.0,Mr I O Mcdonald,6000.0,1,6000.0
16708.0,Ms Prudence Jupe,7150.0,4,1787.5
16709.0,Handwood Press,1500.0,1,1500.0
16710.0,Mrs Angela Lechner,2500.0,1,2500.0
16711.0,Lewisham Liberal Democrat Council Group,2200.0,1,2200.0
16712.0,West Berkshire Liberal Democrat Council Group,1800.0,1,1800.0
16713.0,Mr Mark Jewell,1964.62,1,1964.62
16714.0,Gateshead Liberal Democrat Council Group,1250.0,1,1250.0
16715.0,Mr Peter Thurnham,5000.0,1,5000.0
16717.0,Mr John Leech,3500.0,1,3500.0
16718.0,Cllr Bill Kelloway,3000.0,1,3000.0
16722.0,Mr Harold Law,3000.0,1,3000.0
16723.0,Ms Bridget Fox,1302.25,1,1302.25
16724.0,Cllr Ian Gale,900.0,1,900.0
16725.0,Cllr Terry Stacy,1064.4,1,1064.4
16726.0,Cllr Ray Russell,600.0,1,600.0
16727.0,Mr Julian Cummins,10000.0,1,10000.0
16728.0,Mr Norman Baker,600.0,1,600.0
16732.0,Daniel Alexander,2156.87,2,1078.435
16734.0,Northampton Liberal Democrat Council Group,2005.0,1,2005.0
16737.0,Balmoral Comtec Limited,208500.0,14,14892.857142857143
16742.0,Mr Brian Roper,5000.0,1,5000.0
16743.0,Mrs Margaret Roper,5000.0,1,5000.0
16744.0,Ms Sue Doughty,1000.0,1,1000.0
16746.0,Ms Joanna Kenny,2867.0,1,2867.0
16747.0,Newcastle Liberal Democrat Council Group,3000.0,1,3000.0
16750.0,Mr Martin Pantling,1980.0,1,1980.0
16751.0,Mr Stuart Brooks,2400.0,2,1200.0
16754.0,Lord Na Goodhart,1200.0,1,1200.0
16755.0,Mr John Barrett,600.0,1,600.0
16756.0,Cllr Elizabeth Knowles,2580.0,2,1290.0
16758.0,Mr Christopher Butler,900.0,1,900.0
16760.0,Cllr Paul Roberts,1080.0,1,1080.0
16761.0,Cllr Keith Crout,2400.0,2,1200.0
16762.0,Mary Taylor,1200.0,1,1200.0
16763.0,Sal Brinton,900.0,1,900.0
16764.0,Mr Adrian Vinson,1200.0,1,1200.0
16766.0,Mr Adrian Darby,1275.0,1,1275.0
16768.0,Mr Phillip Willis,1200.0,1,1200.0
16769.0,Mr Philip G Matthew,1200.0,1,1200.0
16770.0,Mr Terry J Cann,1200.0,1,1200.0
16771.0,Mr E John Lloyd,1200.0,1,1200.0
16772.0,Mr Hugo Brunner,1200.0,1,1200.0
16773.0,Lord Na Goodhart,1200.0,1,1200.0
16774.0,Professor Frank Harris,1020.0,1,1020.0
16778.0,Mr William Rennie,1260.0,1,1260.0
16780.0,Mr Ross Finnie,2601.88,2,1300.94
16781.0,Mr Nicol Stephen,2516.27,2,1258.135
16782.0,Mr Tavish Scott,2082.3900000000003,2,1041.1950000000002
16783.0,Mr Andrew Arbuckle,1010.0,1,1010.0
16784.0,Elspeth Attwooll,1514.14,1,1514.14
16785.0,Roger Rhodes Limited,6000.0,1,6000.0
16786.0,Cllr John B Long,1008.0,1,1008.0
16787.0,Northampton Liberal Democrat Council Group,2320.0,1,2320.0
16789.0,Court Property Developers Ltd,1200.0,1,1200.0
16790.0,Corporate Climate Ltd,1500.0,1,1500.0
16791.0,Joyce Wainwright,1500.0,1,1500.0
16794.0,Mrs Eleanor Burnham,4324.0,3,1441.3333333333333
16795.0,Mr Mike German,2664.0,2,1332.0
16796.0,Peter Black,3247.0,2,1623.5
16797.0,Mrs Kirsty Rees,1332.0,1,1332.0
16799.0,Michael Wilkes,1008.0,1,1008.0
16802.0,Bury Lib Dem Council Group,56262.7,22,2557.3954545454544
16805.0,St Helens Lib Dem Council Group,1200.0,1,1200.0
16806.0,North Norfolk Lib Dem Council Group,750.0,1,750.0
16809.0,Mr John Gilbert,1064.4,1,1064.4
16810.0,Mr Greg Foxsmith,694.8,1,694.8
16812.0,Cllr James Kempton,1448.76,1,1448.76
16813.0,Mr Tim Prater,600.0,1,600.0
16815.0,Cllr Pauline Searle,2040.0,2,1020.0
16815.0,Pauline Searle,1680.0,1,1680.0
16817.0,Mr Rodney Berman,1250.1,1,1250.1
16818.0,Mr Alan Reid,1932.0,1,1932.0
16820.0,North Wiltshire Liberal Democrat Council Group,3000.0,1,3000.0
16822.0,Mr David W Wright,450.0,1,450.0
16823.0,Cllr Ian Marks,1384.0,1,1384.0
16824.0,Mr Dominic Mathon,2307.5,1,2307.5
16826.0,Mr David Bendix,5508.0,1,5508.0
16827.0,Lord Na Alliance,2872.0,1,2872.0
16828.0,Mr David Simmons,1460.2,1,1460.2
16829.0,Mr Peter Dunphy,5050.0,1,5050.0
16832.0,Mr Paul R. Holmes,1087.5,1,1087.5
16833.0,Mrs Judith Woodman,814.89,1,814.89
16834.0,Cllr Andrew Cornwell,1064.4,1,1064.4
16835.0,Mr Edmund Butcher,1020.0,1,1020.0
16836.0,Dr Brian Webb,5000.0,1,5000.0
16837.0,Mrs Jean Fieldgate,2000.0,1,2000.0
16839.0,Mr Chris Nicholson,8500.0,1,8500.0
16843.0,Mr Paul Strasburger,50000.0,1,50000.0
16847.0,Lord Na Jacobs,2000.0,1,2000.0
16851.0,Mr Christopher A. Nicholson,5000.0,1,5000.0
16852.0,Mr Chris Nicholson,2500.0,1,2500.0
16853.0,Mr Chris Nicholson,1000.0,1,1000.0
16854.0,Lord Na Razzall,1020.0,1,1020.0
16855.0,Mr Martin  Tod,5876.67,3,1958.89
16855.0,Mr Martin Lloyd,6618.59,2,3309.295
16856.0,Lord Na Oakeshott,5500.0,1,5500.0
16857.0,Lord Na Jacobs,4250.0,1,4250.0
16858.0,Mr Neil Sherlock,5292.47,1,5292.47
16859.0,Mr Mark Stephens,5300.0,1,5300.0
16860.0,Dr Dermot  Roaf,13620.0,6,2270.0
16862.0,Mr Paul Clegg,3840.0,2,1920.0
16863.0,Mr Alan Reid Mp,4900.0,1,4900.0
16864.0,Mr John Paul Keane,7700.0,3,2566.6666666666665
16871.0,Mr Ian William Henderson,5000.0,1,5000.0
16872.0,Mr Angus Tulloch,2000.0,1,2000.0
16873.0,Mr David Sibbald,10000.0,1,10000.0
16874.0,Mr Harvey Aberdein,1980.0,1,1980.0
16875.0,Mr Ronald Clarke,95624.87,1,95624.87
16876.0,Mr John Wilshaw,20000.0,1,20000.0
16878.0,Mr Fergus Stewart Ewing,900.0,1,900.0
16884.0,Professor Tim Congdon,1500.0,1,1500.0
16885.0,Mr Peter White,1250.0,1,1250.0
